distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
5411,6.489641533944149e-05,0.006196926249795439,0.000483437050073301,0.9164971150706978,2.8897153772910236,1.4564639986168498e-05,2.184696130026e-06,0.00022499999497085848
5426,0.0001430201381548896,0.01358312298763187,0.001032625756208934,2.001416650781999,6.310466717442183,3.3164315592764395e-05,4.9746478568112e-06,0.0005399999879300603
5462,0.00012754143807874708,0.012140738907654994,0.000933164568868816,1.7917028330906835,5.649239019861434,2.9174998311830997e-05,4.3762501235564e-06,0.00046499998960644086
5493,0.00017308042428963217,0.01638720313915237,0.0013096749702944514,2.5082510061682437,7.908515300666113,3.85257965663024e-05,5.7788697555654e-06,0.0005699999872595082
5531,5.07511311806114e-05,0.004726114391783865,0.0003847443608485675,0.7586496900498952,2.3920224336640596,1.1422004026895e-05,1.7133007039862999e-06,0.00016499999631196287
5542,0.0002510862063911664,0.023951906769004914,0.001859686990400712,3.539930768166348,11.16140163430206,5.6700592315835996e-05,8.5050894328088e-06,0.00088499998021871
5601,0.00012753294421341318,0.012074781260428063,0.0009650236623222273,1.848184951913443,5.827327063648715,2.8387429048854402e-05,4.2581145567324e-06,0.0004199999906122692
5629,0.0002183495826303054,0.02076153426218543,0.0015872255614502227,3.061577869544425,9.653155024606077,5.02837191919062e-05,7.5425585953715995e-06,0.0008099999818950906
5683,7.66025714413728e-05,0.0073073613871540415,0.0005673621326646239,1.0799788784236315,3.4051733799565604,1.7298485791272e-05,2.5947730472976e-06,0.00026999999396503017
5701,7.66025714413728e-05,0.0073073613871540415,0.0005673621326646239,1.0799788784236315,3.4051733799565604,1.7298485791272e-05,2.5947730472976e-06,0.00026999999396503017
5719,7.68267049995519e-05,0.007304984277435614,0.0005584682531028561,1.0772218429878533,3.396480471620657,1.76924197156707e-05,2.6538632094826e-06,0.0002849999936297541
5738,0.0005840677380549735,0.05577233624815896,0.00435093345065971,8.24847403563628,26.007438395619214,0.0001310817598755165,1.9662265170234e-05,0.0020249999547377264
5873,0.00018299503177661281,0.017456474424867988,0.001355365094698824,2.5799495429008976,8.13458085211845,4.132416050137199e-05,6.1986245018776e-06,0.0006449999855831276
5916,0.000135757570617387,0.012961197058301897,0.001026279469522476,1.9357748515750883,6.103498016068392,3.0047193063381e-05,4.5070791436800004e-06,0.00044999998994171695
5946,0.00010215116557479459,0.009434679105595914,0.0007751166447892802,1.5498764163332728,4.886760258761818,2.3113807860057198e-05,3.4670714005267997e-06,0.00032999999262392575
