distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
4382,32.00000148,21.0000006,Trunk,0.005185433899375568,0.45083790225918047,0.034654910766126826,70.45382297882135,222.14091185738357,0.0012841596101368206,0.0001926239610810314,0.0149999996647239
4463,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
4478,32.00000148,31.000001759999996,Trunk,0.003711859346584899,0.349322269402841,0.026671416566156576,54.461551561158714,171.71727484611552,0.0008545457131519002,0.00012818186041364671,0.0149999996647239
4538,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
4607,32.00000148,16.00000092,Trunk,0.005922221043149207,0.5015957095509443,0.03864665714759755,78.44995724834841,247.3527258248908,0.0014989665199640345,0.00022484500561493535,0.0149999996647239
4650,32.00000148,19.00000116,Trunk,0.0054801486932266105,0.4711410207904112,0.03625160897382821,73.65227599576613,232.2256352660856,0.0013700823555083878,0.00020551237611069457,0.0149999996647239
4721,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
4751,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
4781,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
4830,32.00000148,25.00000092,Trunk,0.004596004099478771,0.4102316505784696,0.03146151320110103,64.05691464204497,201.97145777897663,0.0011123140575292918,0.00016684712174204366,0.0149999996647239
4859,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
4892,32.00000148,17.000000280000002,Trunk,0.005774863699272364,0.4914441539398913,0.03784830833115262,76.85073131559771,242.31036593579051,0.0014560051627443493,0.00021840080042001913,0.0149999996647239
4936,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
4948,32.00000148,32.00000148,Trunk,0.0036529504830344612,0.3454726399911968,0.026291515902764795,53.65135591639591,169.16272861347596,0.0008386764501753537,0.00012580147048459704,0.014967075445603776
4970,48.00000240000001,43.00000092,Trunk,0.003482186194289479,0.3371294316927998,0.024370390192235428,48.99650074346835,154.48598349196882,0.0008102928430642002,0.00012154393020345465,0.014427262867345287
5072,48.00000240000001,44.00000028,Trunk,0.003466662177184998,0.3363709586579372,0.024195742503252553,48.57333234066885,153.1517347214625,0.0008077125166650521,0.0001211568813149943,0.014378189025503488
5117,48.00000240000001,35.00000028,Trunk,0.0036063784205437196,0.3431972203405081,0.025767572710069755,52.38185040331595,165.15998134129725,0.0008309354691200735,0.00012464032354054058,0.014819853884745191
5194,48.00000240000001,39.00000240000001,Trunk,0.0035442822794733504,0.3401633246514016,0.025068981136786548,50.68917481168854,159.8229800149837,0.0008206141514475463,0.00012309212617530915,0.014623558287712267
5206,48.00000240000001,39.00000240000001,Trunk,0.0035442822794733504,0.3401633246514016,0.025068981136786548,50.68917481168854,159.8229800149837,0.0008206141514475463,0.00012309212617530915,0.014623558287712267
5207,48.00000240000001,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
5343,48.00000240000001,40.00000176,Trunk,0.00352875826236887,0.339404851616539,0.024894333447803674,50.266006408889034,158.4887312444774,0.0008180338250483983,0.0001227050772868488,0.014574484445870468
5349,48.00000240000001,36.99999972,Trunk,0.003575330375157459,0.34168027372468196,0.02541827720635759,51.5355132930355,162.4914828396249,0.0008257748144639414,0.00012386622548494447,0.014721706165728404
5393,48.00000240000001,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
5470,48.00000240000001,24.000001200000003,Trunk,0.0047433614964042916,0.42038320984408495,0.03225986230495172,65.65614115051736,207.01381948332764,0.0011552754302150752,0.00017329132925687521,0.0149999996647239
5485,48.00000240000001,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
5497,48.00000240000001,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
5660,48.00000240000001,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
5764,48.00000240000001,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
5793,48.00000240000001,21.0000006,Trunk,0.005185433899375568,0.45083790225918047,0.034654910766126826,70.45382297882135,222.14091185738357,0.0012841596101368206,0.0001926239610810314,0.0149999996647239
5850,48.00000240000001,21.0000006,Trunk,0.005185433899375568,0.45083790225918047,0.034654910766126826,70.45382297882135,222.14091185738357,0.0012841596101368206,0.0001926239610810314,0.0149999996647239
5851,32.00000148,15.000001200000002,Access,0.005198215453425305,0.4039511737139849,0.0355928041460678,81.5429835411815,257.10505269342906,0.001265688926465262,0.00018985335599942032,0.0149999996647239
5865,32.00000148,15.000001200000002,Access,0.005198215453425305,0.4039511737139849,0.0355928041460678,81.5429835411815,257.10505269342906,0.001265688926465262,0.00018985335599942032,0.0149999996647239
5902,32.00000148,14.00000076,Access,0.005327309683485691,0.40793397852560515,0.03645163989300427,84.52876414163059,266.5192183139742,0.0013054408021306984,0.0001958161385119989,0.0149999996647239
5921,32.00000148,17.000000280000002,Access,0.004940027225674043,0.39598557125979,0.033875134198098546,75.57142771468604,238.2767383978295,0.0011861852466877342,0.00017792780170726699,0.0149999996647239
5928,32.00000148,21.0000006,Access,0.004310895453488433,0.3629962487467032,0.03030992955912844,68.14769159355474,214.8696927868418,0.0010590621697859437,0.000158859334041646,0.0149999996647239
